,Amount,Cycle,Name,Party,RealCode,Type
5732,38026018.0,2008,National Republican Senatorial Cmte,R,Z,24A
5731,123154.0,2008,National Republican Congressional Cmte,R,Z,24Z
5730,623652.0,2008,National Republican Congressional Cmte,R,Z,24K
5729,1175688.0,2008,National Republican Congressional Cmte,R,Z,24E
5728,3420302.0,2008,National Republican Congressional Cmte,R,Z,24C
5727,29761337.0,2008,National Republican Congressional Cmte,R,Z,24A
5726,4600.0,2008,National Org to Retain the Majority,D,J,24K
5725,967584.0,2008,National Leadership PAC,D,J,24K
5724,73500.0,2008,National Business Travel Assn, ,T,24K
5723,9100.0,2008,National Biodiesel Board, ,E,24K
5722,2000.0,2008,National Assn of Disability Reps, ,H,24K
5721,6000.0,2008,Nathan Deal for Congress,R,Z,24K
5750,11215.0,2008,New Hampshire Democratic State Cmte,D,Z,24A
5784,5000.0,2008,OH-5 Congressional Victory Cmte,R,Z,24K
5751,102154.0,2008,New Hampshire Democratic State Cmte,D,Z,24C
5753,150750.0,2008,New Jersey First,D,J,24K
5782,375.0,2008,O'Neill for Congress,D,Z,24K
5781,1046.0,2008,Ny Power to the People Cmte, ,J,24E
5780,30500.0,2008,Nustar Energy, ,E,24K
5779,1044.0,2008,Novo Nordisk, ,H,24Z
5778,95000.0,2008,Novo Nordisk, ,H,24K
5777,160.0,2008,Novick for Senate,D,Z,24K
5776,3000.0,2008,NovaMed Inc,U,H,24K
5775,173500.0,2008,Northstar Leadership PAC,R,J,24K
5774,159500.0,2008,Northern Lights PAC,R,J,24K
5773,1159.0,2008,North Dakota Democratic-Nonpartisan League Party,D,Z,24C
5772,7000.0,2008,North Carolina Republican Executive Cmte,R,Z,24K
5771,499116.0,2008,North Carolina Republican Executive Cmte,R,Z,24C
5770,11300.0,2008,Norm Dicks for Congress Cmte,D,Z,24K
5769,83100.0,2008,Nita Lowey for Congress,D,Z,24K
5768,10000.0,2008,Ninth Congressional District Democratic Party,D,Z,24K
5767,14000.0,2008,Niki Tsongas Cmte,D,Z,24K
5766,2600.0,2008,Nick Smith for Congress Cmte,R,Z,24K
5765,750.0,2008,Nick Leibham for Congress,D,Z,24K
5764,308500.0,2008,Next Century Fund,R,J,24K
5763,2400.0,2008,Newbury Democratic Town Cmte,D,Z,24K
5762,7500.0,2008,New Vision America Fund,D,J,24K
5761,13000.0,2008,New Trier Democratic Organization,D,J,24K
5760,6500.0,2008,New South Leadership PAC,D,J,24K
5759,2250.0,2008,New Solutions PAC, ,Y,24K
5758,170000.0,2008,New Republican Majority Fund,R,J,24K
5757,184500.0,2008,New PAC,R,J,24K
5756,215000.0,2008,New Millennium PAC,D,J,24K
5755,4950.0,2008,New Mexico Majority Cmte,R,Z,24K
5754,8000.0,2008,New Mexicans for Marty,D,Z,24K
5752,5000.0,2008,New Jersey Democratic State Cmte,D,Z,24K
5587,242500.0,2008,Making Business Excel PAC,R,J,24K
5621,312.0,2008,McIntyre for Congress,R,Z,24K
5585,1000.0,2008,Majority Leaders Federal Fund           , ,J,24K
1116,0.0,2008,,D,z,24H
1115,0.0,2008,,D,z,24N
1114,0.0,2008,,D,z,24C
1113,0.0,2008,,D,z,24A
1112,0.0,2008,,D,z,24F
1111,0.0,2008,,D,z,24E
1110,0.0,2008,, ,z,24Z
1109,0.0,2008,, ,z,24R
1108,0.0,2008,, ,z,24P
1107,0.0,2008,, ,z,24H
1106,0.0,2008,, ,z,24N
1105,0.0,2008,, ,z,24C
1104,0.0,2008,, ,z,24A
1103,0.0,2008,, ,z,24F
1102,0.0,2008,, ,z,24E
5441,9394.0,2008,Kansas Democratic State Cmte,D,Z,24A
5442,51566.0,2008,Kansas Democratic State Cmte,D,Z,24C
5443,4447.0,2008,Kansas Democratic State Cmte,D,Z,24Z
5444,75600.0,2008,Kaptur for Congress,D,Z,24K
5445,6112.0,2008,Karen Hartley-Nagle for Congress,D,Z,24K
5446,1000.0,2008,Kathy Dahlkemper for Congress,D,Z,24K
5447,60900.0,2008,Kay Granger for Congress,R,Z,24K
5448,1090.0,2008,Kay for Congress,D,Z,24K
5449,12000.0,2008,Keep McDade in Congress Cmte,R,Z,24K
5586,327000.0,2008,Majority PAC,D,J,24K
5450,24464.0,2008,Keep Nick Rahall in Congress Cmte,D,Z,24K
5451,82.0,2008,Keep Nick Rahall in Congress Cmte,D,Z,24Z
1117,0.0,2008,,D,z,24K
1118,0.0,2008,,D,z,24P
1119,0.0,2008,,D,z,24R
1120,0.0,2008,,D,z,24Z
5532,1000.0,2008,Libertarian Party of Indiana,L,Z,24K
5531,874.0,2008,Libertarian National Cmte,L,Z,24Z
5530,5673.0,2008,Libertarian National Cmte,L,Z,24K
5529,21000.0,2008,Lewis for Congress Cmte,R,Z,24K
5528,37000.0,2008,Levin for Congress Cmte,D,Z,24K
5527,378.0,2008,Len Flynn for US Senate,L,Z,24K
5526,2067.0,2008,Leelanau County Democratic Cmte,D,Z,24K
5525,12900.0,2008,Leaf PAC, ,Y,24K
5524,3000.0,2008,Leading Us In Success PAC,U,J,24K
5523,13000.0,2008,Leadership that Listens PAC,D,J,24K
5522,106000.0,2008,Leadership of Today & Tomorrow,D,J,24K
5521,194500.0,2008,Leadership in the New Century,D,J,24K
5520,61000.0,2008,Leadership for America's Future,R,J,24K
5452,46800.0,2008,Keep Our Majority PAC,R,J,24K
5519,23660.0,2008,Leadership PAC 2000,R,J,24K
1133,0.0,2008,,L,z,24A
1132,0.0,2008,,L,z,24F
1131,0.0,2008,,L,z,24E
1130,0.0,2008,,I,z,24Z
1129,0.0,2008,,I,z,24R
1128,0.0,2008,,I,z,24P
1127,0.0,2008,,I,z,24K
1126,0.0,2008,,I,z,24H
1125,0.0,2008,,I,z,24N
1124,0.0,2008,,I,z,24C
1123,0.0,2008,,I,z,24A
1122,0.0,2008,,I,z,24F
1121,0.0,2008,,I,z,24E
5518,60000.0,2008,Leadership Encouraging Excellence PAC,R,J,24K
5453,20376.0,2008,Keeping America's Promise,D,J,24A
5454,94000.0,2008,Keeping America's Promise,D,J,24K
5455,2131.0,2008,Kellam Victory 2006,D,Z,24K
5485,2000.0,2008,Klein for Congress,D,Z,24K
5484,500.0,2008,Kissell for Congress,D,Z,24K
5483,16085.0,2008,Kirkpatrick/Lord Victory Fund,D,Z,24K
5482,19000.0,2008,King for Congress,R,Z,24K
5481,7050.0,2008,Kinecta Federal Credit Union, ,F,24K
5480,4000.0,2008,Kilpatrick for US Congress,D,Z,24K
5479,20000.0,2008,Kildee for Congress Cmte,D,Z,24K
5478,10500.0,2008,Keystone PAC,R,J,24K
5477,11000.0,2008,Keystone Leadership PAC,R,J,24K
5476,79300.0,2008,Keystone Fund,D,J,24K
5475,132800.0,2008,Keystone America PAC,D,J,24K
5474,400.0,2008,Keystone Alliance, ,J,24Z
5473,72700.0,2008,Keystone Alliance, ,J,24K
5486,15168.0,2008,Kline for Congress Cmte,R,Z,24K
5472,1373.0,2008,Keystone Alliance, ,J,24E
5470,625.0,2008,Kevin George for Congress Cmte,R,Z,24K
5469,5000.0,2008,Kerrey for Senate Cmte,D,Z,24R
5468,24000.0,2008,Kerrey for Senate Cmte,D,Z,24K
5467,550.0,2008,Kern County Republican Central Cmte,R,Z,24K
5466,1150.0,2008,Kentucky State Dem Central Exec Cmte,D,Z,24K
5465,469464.0,2008,Kentucky State Dem Central Exec Cmte,D,Z,24C
5464,5000.0,2008,Kentucky PAC,R,J,24K
5463,10900.0,2008,Kentucky Forward PAC,D,J,24K
5462,0.0,2008,Kent County Republican Cmte,R,Z,24A
5461,1250.0,2008,Kent County Democratic Executive Cmte,D,Z,24K
5460,40800.0,2008,Kenny Marchant for Congress,R,Z,24K
5459,4000.0,2008,Kennedy for Senate 2006,D,Z,24K
5458,3200.0,2008,Kennebunkport Democratic Cmte,D,Z,24K
5471,95371.0,2008,Kevin McCarthy for Congress,R,Z,24K
5533,500.0,2008,Libertarian Party of Virginia,L,Z,24K
5487,2000.0,2008,Knollenberg for Congress Cmte,R,Z,24K
5489,400.0,2008,Kowert for Congress,R,Z,24K
5517,25000.0,2008,Leadership Empowerment & Development PAC,D,J,24K
5516,145000.0,2008,Leadership Circle PAC,R,J,24K
5515,207000.0,2008,Leadership 21,D,J,24K
5514,1873.0,2008,Lawson for Congress,R,Z,24K
5513,2000.0,2008,Lawrence for Congress,D,Z,24K
5512,1000.0,2008,Lautenberg for Senate,D,Z,24K
5511,11000.0,2008,Latta for Congress,R,Z,24K
5510,8600.0,2008,Latourette for Congress Cmte,R,Z,24K
5509,7267.0,2008,Latham for Congress,R,Z,24K
5508,9533.0,2008,Last Defense PAC, ,Y,24A
5507,155100.0,2008,Larson for Congress,D,Z,24K
5506,6000.0,2008,Langevin for Congress,D,Z,24K
5505,2000.0,2008,Lamborn for Congress,R,Z,24K
5488,2000.0,2008,Kosmas for Congress,D,Z,24K
5504,208.0,2008,Laborers Union Local 942,U,L,24N
5502,2813.0,2008,Laborers Union Local 652,U,L,24N
5501,5107.0,2008,Laborers Union Local 652,U,L,24F
5500,3085.0,2008,Laborers Union Local 113,U,L,24F
5499,15500.0,2008,LaFarge North America, ,E,24K
5498,46000.0,2008,LaFarge North America, ,B,24K
5497,585.0,2008,LEGPAC,D,J,24Z
5496,49900.0,2008,LEGPAC,D,J,24K
5495,36750.0,2008,LEGACY COMMITTEE POLITICAL ACTION COMMIT,U,J,24K
5494,724667.0,2008,LEGACY COMMITTEE POLITICAL ACTION COMMIT,U,J,24E
5493,446569.0,2008,LEGACY COMMITTEE POLITICAL ACTION COMMIT,U,J,24A
5492,400.0,2008,LAMUTT FOR CONGRESS                     ,R,Z,24K
5491,231500.0,2008,LA PAC,D,J,24K
5490,2000.0,2008,Kratovil for Congress,D,Z,24K
5503,1802.0,2008,Laborers Union Local 942,U,L,24F
5534,50000.0,2008,Liberty PAC (Ron Paul),R,J,24K
5535,3000.0,2008,Liberty PAC (Ron Paul),R,J,24Z
5536,26438.0,2008,Lincoln & Mario Diaz-Balart Florida Cmte,R,Z,24K
1157,0.0,2008,,R,z,24P
1156,0.0,2008,,R,z,24H
1155,0.0,2008,,R,z,24N
1154,0.0,2008,,R,z,24C
1153,0.0,2008,,R,z,24A
1152,0.0,2008,,R,z,24F
1151,0.0,2008,,R,z,24E
1150,0.0,2008,,3,z,24Z
5456,8000.0,2008,Ken Calvert for Congress,R,Z,24K
1149,0.0,2008,,3,z,24R
1147,0.0,2008,,3,z,24K
1146,0.0,2008,,3,z,24H
1145,0.0,2008,,3,z,24N
1144,0.0,2008,,3,z,24C
1143,0.0,2008,,3,z,24A
1142,0.0,2008,,3,z,24F
1141,0.0,2008,,3,z,24E
1140,0.0,2008,,L,z,24Z
1148,0.0,2008,,3,z,24P
1139,0.0,2008,,L,z,24R
1159,0.0,2008,,R,z,24Z
5575,237300.0,2008,Mac Collins For Congress                ,R,Z,24K
5027,4250.0,2008,Donna Edwards for Congress,D,Z,24K
5028,2500.0,2008,Donnelly for Congress,D,Z,24K
5029,41000.0,2008,Doyle for Congress Cmte,D,Z,24K
5030,1000.0,2008,Dranesville District Republican Cmte,R,Z,24K
5031,2300.0,2008,Dreier for Congress Cmte,R,Z,24K
5032,2421.0,2008,Driftless Area Women, ,Y,24E
5033,447.0,2008,Driftless Area Women, ,Y,24K
5034,22050.0,2008,Duncan D Hunter for Congress,R,Z,24K
1160,0.0,2008,,U,z,24E
5035,3500.0,2008,Duncan for Congress,R,Z,24K
5583,79000.0,2008,Majority In Congress PAC,R,J,24K
5582,84000.0,2008,Majority Cmte PAC,R,J,24K
5581,6357.0,2008,Maine People's Alliance, ,J,24E
5580,976.0,2008,Maine Democratic State Cmte,D,Z,24Z
5579,294.0,2008,Maine Democratic State Cmte,D,Z,24K
5578,6388.0,2008,Madrid For Congress                     ,D,Z,24K
5577,18000.0,2008,Madison PAC (Neal),D,J,24K
5576,2000.0,2008,Madia for US Congress,D,Z,24K
5584,231500.0,2008,Majority Initiative-Keep Electing Repubs,R,J,24K
1138,0.0,2008,,L,z,24P
1158,0.0,2008,,R,z,24R
1136,0.0,2008,,L,z,24H
5554,4975.0,2008,Loudoun County Democratic Cmte,D,Z,24C
5553,5000.0,2008,Los Angeles County Democratic Central Cmte,D,Z,24K
5552,1750.0,2008,Los Angeles County Democratic Central Cmte,D,Z,24E
5551,1146.0,2008,Longhorn PAC,R,J,24Z
5550,155000.0,2008,Longhorn PAC,R,J,24K
5549,2000.0,2008,Lone Star Leadership PAC,R,J,24K
5548,13000.0,2008,Lone Star Fund,D,J,24Z
5547,5750.0,2008,Lone Star Fund,D,J,24K
1137,0.0,2008,,L,z,24K
5546,1455.0,2008,Lone Star Fund,D,J,24E
5544,1000.0,2008,Loebsack for Congress,D,Z,24K
5543,19300.0,2008,Lobiondo for Congress,R,Z,24K
5542,3000.0,2008,Livable Communities PAC, ,Y,24K
5541,3029.0,2008,Lisa Murkowski - US Senate,R,Z,24Z
5540,2504.0,2008,Lisa Murkowski - US Senate,R,Z,24K
5539,2000.0,2008,Lindsey Graham for Senate,R,Z,24K
5538,8000.0,2008,Linder for Congress,R,Z,24K
5537,40000.0,2008,Lincoln Diaz-Balart for Congress Cmte,R,Z,24K
5545,46734.0,2008,Lofgren for Congress,D,Z,24K
5555,10396.0,2008,Loudoun County Democratic Cmte,D,Z,24E
5457,24615.0,2008,Kendrick Meek for Congress,D,Z,24K
5557,32000.0,2008,Louise Slaughter Re-Election Cmte,D,Z,24K
5560,16800.0,2008,Lucas for Congress,R,Z,24K
5559,61000.0,2008,Louisiana Reform PAC,R,J,24K
1134,0.0,2008,,L,z,24C
5558,1909.0,2008,Louise Slaughter Re-Election Cmte,D,Z,24Z
5556,35039.0,2008,Louie Gohmert for Congress Cmte,R,Z,24K
5563,196000.0,2008,M-PAC,D,J,24K
5561,34000.0,2008,Lucille Roybal-Allard for Congress,D,Z,24K
5565,640.0,2008,MAN IN THE ARENA                        ,U,Z,24K
5566,6500.0,2008,MARYLAND & VIRGINIA MILK PRODUCERS COOPE,U,A,24K
5564,2500.0,2008,M-PAC,D,J,24Z
5568,500.0,2008,MB Financial, ,F,24K
5569,57806.0,2008,MINT PAC,R,J,24K
5570,8193.0,2008,MINT PAC,R,J,24Z
5571,87921.0,2008,MOLINAPAC                               ,U,H,24K
5572,318.0,2008,MOLINAPAC                               ,U,H,24Z
5573,12250.0,2008,MOTORCYCLE PAC OF MINNESOTA             ,U,J,24K
5574,18500.0,2008,MVP Health Care, ,F,24K
1135,0.0,2008,,L,z,24N
5567,500.0,2008,MAYFLOWER POLITICAL ACTION COMMITTEE    ,U,T,24K
5562,28750.0,2008,Luther for Congress Volunteer Cmte,D,Z,24K
5267,0.0,2012,,R,B,24H
5266,0.0,2012,,R,B,24N
5265,0.0,2012,,R,B,24C
5264,0.0,2012,,R,B,24A
5260,0.0,2012,,3,B,24R
5262,0.0,2012,,R,B,24E
5261,0.0,2012,,3,B,24Z
5268,0.0,2012,,R,B,24K
5259,0.0,2012,,3,B,24P
5258,0.0,2012,,3,B,24K
5263,0.0,2012,,R,B,24F
5269,0.0,2012,,R,B,24P
5273,0.0,2012,,U,B,24F
5271,0.0,2012,,R,B,24Z
6067,0.0,2012,,R,Y,24A
6068,0.0,2012,,R,Y,24C
6069,0.0,2012,,R,Y,24N
6070,0.0,2012,,R,Y,24H
6071,0.0,2012,,R,Y,24K
6072,0.0,2012,,R,Y,24P
6073,0.0,2012,,R,Y,24R
6074,0.0,2012,,R,Y,24Z
6075,0.0,2012,,U,Y,24F
6076,0.0,2012,,U,Y,24A
6077,0.0,2012,,U,Y,24C
5270,0.0,2012,,R,B,24R
6078,0.0,2012,,U,Y,24N
6080,0.0,2012,,U,Y,24K
6081,0.0,2012,,U,Y,24P
6082,0.0,2012,,U,Y,24R
6083,0.0,2012,,U,Y,24Z
5280,0.0,2012,,U,B,24Z
5278,0.0,2012,,U,B,24P
5277,0.0,2012,,U,B,24H
5276,0.0,2012,,U,B,24N
5275,0.0,2012,,U,B,24C
5274,0.0,2012,,U,B,24A
5272,0.0,2012,,U,B,24E
6079,0.0,2012,,U,Y,24H
5279,0.0,2012,,U,B,24R
6060,0.0,2012,,3,Y,24H
6066,0.0,2012,,R,Y,24F
5665,0.0,2012,,L,T,24Z
5664,0.0,2012,,L,T,24R
5663,0.0,2012,,L,T,24P
5662,0.0,2012,,L,T,24K
5661,0.0,2012,,L,T,24H
5660,0.0,2012,,L,T,24N
5659,0.0,2012,,L,T,24C
5658,0.0,2012,,L,T,24A
5657,0.0,2012,,L,T,24F
5656,0.0,2012,,L,T,24E
5655,0.0,2012,,I,T,24Z
5654,0.0,2012,,I,T,24R
5653,0.0,2012,,I,T,24P
5652,0.0,2012,,I,T,24K
5651,0.0,2012,,I,T,24H
5650,0.0,2012,,I,T,24N
5649,0.0,2012,,I,T,24C
5648,0.0,2012,,I,T,24A
5647,0.0,2012,,I,T,24F
5646,0.0,2012,,I,T,24E
5645,0.0,2012,,D,T,24Z
5644,0.0,2012,,D,T,24R
5643,0.0,2012,,D,T,24P
5642,0.0,2012,,D,T,24K
5641,0.0,2012,,D,T,24H
5666,0.0,2012,,3,T,24E
5640,0.0,2012,,D,T,24N
5667,0.0,2012,,3,T,24F
5669,0.0,2012,,3,T,24C
5675,0.0,2012,,3,T,24Z
5676,0.0,2012,,R,T,24E
5677,0.0,2012,,R,T,24F
5678,0.0,2012,,R,T,24A
5679,0.0,2012,,R,T,24C
5680,0.0,2012,,R,T,24N
5681,0.0,2012,,R,T,24H
5682,0.0,2012,,R,T,24K
5683,0.0,2012,,R,T,24P
5684,0.0,2012,,R,T,24R
5685,0.0,2012,,R,T,24Z
5686,0.0,2012,,U,T,24E
5687,0.0,2012,,U,T,24F
5688,0.0,2012,,U,T,24A
5689,0.0,2012,,U,T,24C
5690,0.0,2012,,U,T,24N
5691,0.0,2012,,U,T,24H
5692,0.0,2012,,U,T,24P
5693,0.0,2012,,U,T,24R
5694,0.0,2012,,U,T,24Z
5674,0.0,2012,,3,T,24R
5673,0.0,2012,,3,T,24P
5672,0.0,2012,,3,T,24K
5671,0.0,2012,,3,T,24H
5670,0.0,2012,,3,T,24N
5668,0.0,2012,,3,T,24A
5639,0.0,2012,,D,T,24C
5638,0.0,2012,,D,T,24A
5637,0.0,2012,,D,T,24F
6040,0.0,2012,,I,Y,24H
6041,0.0,2012,,I,Y,24K
6042,0.0,2012,,I,Y,24P
6043,0.0,2012,,I,Y,24R
6044,0.0,2012,,I,Y,24Z
6045,0.0,2012,,L,Y,24E
6046,0.0,2012,,L,Y,24F
6047,0.0,2012,,L,Y,24A
6048,0.0,2012,,L,Y,24C
6049,0.0,2012,,L,Y,24N
6050,0.0,2012,,L,Y,24H
6051,0.0,2012,,L,Y,24K
6052,0.0,2012,,L,Y,24P
6053,0.0,2012,,L,Y,24R
6054,0.0,2012,,L,Y,24Z
6055,0.0,2012,,3,Y,24E
6056,0.0,2012,,3,Y,24F
6057,0.0,2012,,3,Y,24A
6058,0.0,2012,,3,Y,24C
6059,0.0,2012,,3,Y,24N
6061,0.0,2012,,3,Y,24K
6062,0.0,2012,,3,Y,24P
6063,0.0,2012,,3,Y,24R
6064,0.0,2012,,3,Y,24Z
6065,0.0,2012,,R,Y,24E
6039,0.0,2012,,I,Y,24N
6038,0.0,2012,,I,Y,24C
6037,0.0,2012,,I,Y,24A
6036,0.0,2012,,I,Y,24F
5636,0.0,2012,,D,T,24E
5635,0.0,2012,, ,T,24Z
5634,0.0,2012,, ,T,24R
5633,0.0,2012,, ,T,24P
5632,0.0,2012,, ,T,24H
5631,0.0,2012,, ,T,24N
5630,0.0,2012,, ,T,24C
5629,0.0,2012,, ,T,24A
5628,0.0,2012,, ,T,24F
6019,0.0,2012,, ,Y,24F
6020,0.0,2012,, ,Y,24C
6021,0.0,2012,, ,Y,24N
5257,0.0,2012,,3,B,24H
6022,0.0,2012,, ,Y,24H
6024,0.0,2012,, ,Y,24R
6025,0.0,2012,,D,Y,24E
6026,0.0,2012,,D,Y,24F
6027,0.0,2012,,D,Y,24A
6028,0.0,2012,,D,Y,24C
6029,0.0,2012,,D,Y,24N
6030,0.0,2012,,D,Y,24H
6031,0.0,2012,,D,Y,24K
6032,0.0,2012,,D,Y,24P
6033,0.0,2012,,D,Y,24R
6034,0.0,2012,,D,Y,24Z
6035,0.0,2012,,I,Y,24E
6023,0.0,2012,, ,Y,24P
5256,0.0,2012,,3,B,24N
4437,0.0,2012,,3,M,24R
5254,0.0,2012,,3,B,24A
4434,0.0,2012,,3,M,24H
4435,0.0,2012,,3,M,24K
4436,0.0,2012,,3,M,24P
4438,0.0,2012,,3,M,24Z
4439,0.0,2012,,R,M,24E
4440,0.0,2012,,R,M,24F
4433,0.0,2012,,3,M,24N
4441,0.0,2012,,R,M,24A
4443,0.0,2012,,R,M,24N
4444,0.0,2012,,R,M,24H
4445,0.0,2012,,R,M,24K
4446,0.0,2012,,R,M,24P
4447,0.0,2012,,R,M,24R
4448,0.0,2012,,R,M,24Z
4442,0.0,2012,,R,M,24C
4449,0.0,2012,,U,M,24E
4432,0.0,2012,,3,M,24C
4430,0.0,2012,,3,M,24F
6764,0.0,2012,,D,Z,24F
6763,0.0,2012,, ,Z,24Z
6762,0.0,2012,, ,Z,24R
6761,0.0,2012,, ,Z,24P
6760,0.0,2012,, ,Z,24K
6759,0.0,2012,, ,Z,24H
4431,0.0,2012,,3,M,24A
6758,0.0,2012,, ,Z,24N
6756,0.0,2012,, ,Z,24A
6755,0.0,2012,, ,Z,24F
6754,0.0,2012,, ,Z,24E
4427,0.0,2012,,L,M,24R
4428,0.0,2012,,L,M,24Z
4429,0.0,2012,,3,M,24E
6757,0.0,2012,, ,Z,24C
6765,0.0,2012,,D,Z,24N
4450,0.0,2012,,U,M,24F
4452,0.0,2012,,U,M,24C
4814,0.0,2012,,D,L,24K
4815,0.0,2012,,D,L,24P
4816,0.0,2012,,D,L,24R
4817,0.0,2012,,D,L,24Z
4818,0.0,2012,,I,L,24E
4819,0.0,2012,,I,L,24F
4813,0.0,2012,,D,L,24H
4820,0.0,2012,,I,L,24A
4822,0.0,2012,,I,L,24N
4823,0.0,2012,,I,L,24H
4824,0.0,2012,,I,L,24K
4825,0.0,2012,,I,L,24P
4826,0.0,2012,,I,L,24R
4827,0.0,2012,,I,L,24Z
4821,0.0,2012,,I,L,24C
4451,0.0,2012,,U,M,24A
4812,0.0,2012,,D,L,24N
4810,0.0,2012,,D,L,24A
4453,0.0,2012,,U,M,24N
4454,0.0,2012,,U,M,24H
4455,0.0,2012,,U,M,24P
4456,0.0,2012,,U,M,24R
4457,0.0,2012,,U,M,24Z
4801,0.0,2012,, ,L,24F
4811,0.0,2012,,D,L,24C
4802,0.0,2012,, ,L,24C
4804,0.0,2012,, ,L,24H
4805,0.0,2012,, ,L,24P
4806,0.0,2012,, ,L,24R
4807,0.0,2012,, ,L,24Z
4808,0.0,2012,,D,L,24E
4809,0.0,2012,,D,L,24F
4803,0.0,2012,, ,L,24N
6766,0.0,2012,,D,Z,24H
6767,0.0,2012,,D,Z,24R
6768,0.0,2012,,I,Z,24E
4409,0.0,2012,,I,M,24E
4410,0.0,2012,,I,M,24F
4411,0.0,2012,,I,M,24A
4412,0.0,2012,,I,M,24C
4413,0.0,2012,,I,M,24N
4414,0.0,2012,,I,M,24H
4408,0.0,2012,,D,M,24Z
4415,0.0,2012,,I,M,24K
4417,0.0,2012,,I,M,24R
4418,0.0,2012,,I,M,24Z
4419,0.0,2012,,L,M,24E
4420,0.0,2012,,L,M,24F
4421,0.0,2012,,L,M,24A
4422,0.0,2012,,L,M,24C
4416,0.0,2012,,I,M,24P
4423,0.0,2012,,L,M,24N
4407,0.0,2012,,D,M,24R
4405,0.0,2012,,D,M,24K
4391,0.0,2012,, ,M,24F
4392,0.0,2012,, ,M,24A
4393,0.0,2012,, ,M,24C
4394,0.0,2012,, ,M,24N
4395,0.0,2012,, ,M,24H
4396,0.0,2012,, ,M,24P
4406,0.0,2012,,D,M,24P
4397,0.0,2012,, ,M,24R
4399,0.0,2012,,D,M,24E
4400,0.0,2012,,D,M,24F
4401,0.0,2012,,D,M,24A
4402,0.0,2012,,D,M,24C
4403,0.0,2012,,D,M,24N
4404,0.0,2012,,D,M,24H
4398,0.0,2012,, ,M,24Z
4424,0.0,2012,,L,M,24H
4425,0.0,2012,,L,M,24K
4426,0.0,2012,,L,M,24P
6782,0.0,2012,,L,Z,24R
6781,0.0,2012,,L,Z,24P
6780,0.0,2012,,L,Z,24H
6779,0.0,2012,,L,Z,24N
6778,0.0,2012,,L,Z,24A
6777,0.0,2012,,L,Z,24F
6783,0.0,2012,,L,Z,24Z
6776,0.0,2012,,I,Z,24Z
6774,0.0,2012,,I,Z,24P
6773,0.0,2012,,I,Z,24H
6772,0.0,2012,,I,Z,24N
6771,0.0,2012,,I,Z,24C
6770,0.0,2012,,I,Z,24A
6769,0.0,2012,,I,Z,24F
6775,0.0,2012,,I,Z,24R
6784,0.0,2012,,3,Z,24F
6785,0.0,2012,,3,Z,24A
6786,0.0,2012,,3,Z,24N
6801,0.0,2012,,U,Z,24P
6800,0.0,2012,,U,Z,24K
6799,0.0,2012,,U,Z,24H
6798,0.0,2012,,U,Z,24N
6797,0.0,2012,,U,Z,24C
6796,0.0,2012,,U,Z,24A
6795,0.0,2012,,U,Z,24F
6794,0.0,2012,,R,Z,24R
6793,0.0,2012,,R,Z,24P
6792,0.0,2012,,R,Z,24H
6791,0.0,2012,,R,Z,24N
6790,0.0,2012,,R,Z,24F
6789,0.0,2012,,3,Z,24R
6788,0.0,2012,,3,Z,24P
6787,0.0,2012,,3,Z,24H
4828,0.0,2012,,L,L,24E
5255,0.0,2012,,3,B,24C
4829,0.0,2012,,L,L,24F
4831,0.0,2012,,L,L,24C
6441,0.0,2012,,D,X,24F
6440,0.0,2012,,D,X,24E
6439,0.0,2012,, ,X,24Z
6438,0.0,2012,, ,X,24R
6437,0.0,2012,, ,X,24P
6436,0.0,2012,, ,X,24H
6442,0.0,2012,,D,X,24A
6435,0.0,2012,, ,X,24N
6433,0.0,2012,, ,X,24F
5213,0.0,2012,, ,B,24E
5214,0.0,2012,, ,B,24F
5215,0.0,2012,, ,B,24A
5216,0.0,2012,, ,B,24C
5217,0.0,2012,, ,B,24N
6434,0.0,2012,, ,X,24C
5218,0.0,2012,, ,B,24H
6443,0.0,2012,,D,X,24C
6445,0.0,2012,,D,X,24H
6459,0.0,2012,,I,X,24Z
6458,0.0,2012,,I,X,24R
6457,0.0,2012,,I,X,24P
6456,0.0,2012,,I,X,24K
6455,0.0,2012,,I,X,24H
6454,0.0,2012,,I,X,24N
6444,0.0,2012,,D,X,24N
6453,0.0,2012,,I,X,24C
6451,0.0,2012,,I,X,24F
6450,0.0,2012,,I,X,24E
6449,0.0,2012,,D,X,24Z
6448,0.0,2012,,D,X,24R
6447,0.0,2012,,D,X,24P
6446,0.0,2012,,D,X,24K
6452,0.0,2012,,I,X,24A
6460,0.0,2012,,L,X,24E
5219,0.0,2012,, ,B,24P
5221,0.0,2012,, ,B,24Z
5240,0.0,2012,,I,B,24R
5241,0.0,2012,,I,B,24Z
5242,0.0,2012,,L,B,24E
5243,0.0,2012,,L,B,24F
5244,0.0,2012,,L,B,24A
5245,0.0,2012,,L,B,24C
5239,0.0,2012,,I,B,24P
5246,0.0,2012,,L,B,24N
5248,0.0,2012,,L,B,24K
5249,0.0,2012,,L,B,24P
5250,0.0,2012,,L,B,24R
5251,0.0,2012,,L,B,24Z
5252,0.0,2012,,3,B,24E
5253,0.0,2012,,3,B,24F
5247,0.0,2012,,L,B,24H
5220,0.0,2012,, ,B,24R
5238,0.0,2012,,I,B,24K
5236,0.0,2012,,I,B,24N
5222,0.0,2012,,D,B,24E
