,Amount,Cycle,Destination,Party,RealCode
32201,0.0,2016,Cand,U,G6550
32200,0.0,2016,Cmte,U,G6550
32199,0.0,2016,Cand,R,G6550
32198,0.0,2016,Cand,3,G6550
32197,0.0,2016,Cmte,3,G6550
22748,0.0,2016,Cand,U,A2000
6666,0.0,2016,Cmte, ,A1000
6667,0.0,2016,Cand, ,A1000
6668,0.0,2016,Cand,D,A1000
13235,0.0,2016,Cand,L,m8000
13236,0.0,2016,Cmte,3,m8000
13237,0.0,2016,Cand,3,m8000
13238,0.0,2016,Cmte,R,m8000
13239,0.0,2016,Cand,R,m8000
13240,0.0,2016,Cmte,U,m8000
13241,0.0,2016,Cand,U,m8000
6711,0.0,2016,Cmte,D,J7200
13233,0.0,2016,Cand,I,m8000
6710,0.0,2016,Cand, ,J7200
6676,0.0,2016,Cand,U,A1000
6675,0.0,2016,Cmte,U,A1000
6674,0.0,2016,Cand,3,A1000
6673,0.0,2016,Cmte,3,A1000
6672,0.0,2016,Cand,L,A1000
6671,0.0,2016,Cmte,L,A1000
6670,0.0,2016,Cand,I,A1000
6669,0.0,2016,Cmte,I,A1000
6709,0.0,2016,Cmte, ,J7200
31879,0.0,2016,Cmte,I,M2400
24497,0.0,2016,Cmte,U,E1600
32077,0.0,2016,Cand,U,M5000
31948,0.0,2016,Cmte,3,H5170
31947,0.0,2016,Cand,L,H5170
31946,0.0,2016,Cmte,L,H5170
31945,0.0,2016,Cand,I,H5170
31944,0.0,2016,Cmte,I,H5170
31943,0.0,2016,Cand,D,H5170
31942,0.0,2016,Cand, ,H5170
31941,0.0,2016,Cmte, ,H5170
13662,0.0,2016,Cand,D,C6000
13663,0.0,2016,Cmte,I,C6000
13664,0.0,2016,Cand,I,C6000
13665,0.0,2016,Cmte,L,C6000
13666,0.0,2016,Cand,L,C6000
13667,0.0,2016,Cmte,3,C6000
13668,0.0,2016,Cand,R,C6000
13669,0.0,2016,Cmte,U,C6000
13670,0.0,2016,Cand,U,C6000
31949,0.0,2016,Cand,3,H5170
6304,0.0,2016,Cand,U,M3300
31950,0.0,2016,Cmte,R,H5170
31952,0.0,2016,Cmte,U,H5170
6366,0.0,2016,Cand,U,M2100
6365,0.0,2016,Cmte,U,M2100
6364,0.0,2016,Cand,3,M2100
6363,0.0,2016,Cmte,3,M2100
6362,0.0,2016,Cand,L,M2100
6361,0.0,2016,Cmte,L,M2100
6360,0.0,2016,Cand,I,M2100
6359,0.0,2016,Cmte,I,M2100
6358,0.0,2016,Cand,D,M2100
6357,0.0,2016,Cand, ,M2100
6356,0.0,2016,Cmte, ,M2100
24542,0.0,2016,Cmte, ,X3700
24543,0.0,2016,Cand, ,X3700
24544,0.0,2016,Cand,D,X3700
13660,0.0,2016,Cmte, ,C6000
13661,0.0,2016,Cand, ,C6000
31953,0.0,2016,Cand,U,H5170
31951,0.0,2016,Cand,R,H5170
6303,0.0,2016,Cmte,U,M3300
6302,0.0,2016,Cand,R,M3300
6301,0.0,2016,Cand,3,M3300
13725,0.0,2016,Cand,L,G1300
13726,0.0,2016,Cmte,3,G1300
13727,0.0,2016,Cand,3,G1300
13728,0.0,2016,Cmte,R,G1300
13729,0.0,2016,Cand,R,G1300
13730,0.0,2016,Cmte,U,G1300
13731,0.0,2016,Cand,U,G1300
6234,0.0,2016,Cand,U,LB100
6233,0.0,2016,Cmte,U,LB100
31888,0.0,2016,Cand,U,M2400
31887,0.0,2016,Cmte,U,M2400
31886,0.0,2016,Cand,R,M2400
31885,0.0,2016,Cmte,R,M2400
31884,0.0,2016,Cand,3,M2400
31883,0.0,2016,Cmte,3,M2400
31882,0.0,2016,Cand,L,M2400
31881,0.0,2016,Cmte,L,M2400
13724,0.0,2016,Cmte,L,G1300
13723,0.0,2016,Cand,I,G1300
13722,0.0,2016,Cmte,I,G1300
13721,0.0,2016,Cand,D,G1300
6300,0.0,2016,Cmte,3,M3300
6299,0.0,2016,Cand,L,M3300
6298,0.0,2016,Cmte,L,M3300
6297,0.0,2016,Cand,I,M3300
6296,0.0,2016,Cmte,I,M3300
6295,0.0,2016,Cand,D,M3300
6294,0.0,2016,Cand, ,M3300
6293,0.0,2016,Cmte, ,M3300
13612,0.0,2016,Cand,U,H6000
24545,0.0,2016,Cmte,I,X3700
24547,0.0,2016,Cand,L,X3700
24548,0.0,2016,Cmte,3,X3700
24549,0.0,2016,Cand,3,X3700
24550,0.0,2016,Cmte,U,X3700
24551,0.0,2016,Cand,U,X3700
13718,0.0,2016,Cmte, ,G1300
13719,0.0,2016,Cand, ,G1300
13720,0.0,2016,Cmte,D,G1300
24546,0.0,2016,Cand,I,X3700
13611,0.0,2016,Cmte,U,H6000
13610,0.0,2016,Cand,3,H6000
13609,0.0,2016,Cmte,3,H6000
13488,0.0,2016,Cand,R,B2400
13489,0.0,2016,Cmte,U,B2400
13490,0.0,2016,Cand,U,B2400
6427,0.0,2016,Cand,U,Z5100
6426,0.0,2016,Cmte,U,Z5100
6425,0.0,2016,Cand,R,Z5100
6424,0.0,2016,Cmte,R,Z5100
6423,0.0,2016,Cand,3,Z5100
6422,0.0,2016,Cmte,3,Z5100
6421,0.0,2016,Cand,L,Z5100
6420,0.0,2016,Cmte,L,Z5100
6419,0.0,2016,Cand,I,Z5100
6418,0.0,2016,Cmte,I,Z5100
6417,0.0,2016,Cand,D,Z5100
6416,0.0,2016,Cmte,D,Z5100
6415,0.0,2016,Cand, ,Z5100
22686,0.0,2016,Cand,U,G5220
13487,0.0,2016,Cmte,R,B2400
13486,0.0,2016,Cand,3,B2400
13485,0.0,2016,Cmte,3,B2400
13484,0.0,2016,Cand,L,B2400
32076,0.0,2016,Cmte,U,M5000
32075,0.0,2016,Cand,R,M5000
32074,0.0,2016,Cand,3,M5000
32073,0.0,2016,Cmte,3,M5000
32072,0.0,2016,Cand,L,M5000
32071,0.0,2016,Cmte,L,M5000
32070,0.0,2016,Cand,I,M5000
32069,0.0,2016,Cmte,I,M5000
22685,0.0,2016,Cmte,U,G5220
32068,0.0,2016,Cand,D,M5000
32066,0.0,2016,Cmte, ,M5000
13477,0.0,2016,Cmte, ,B2400
13478,0.0,2016,Cand, ,B2400
13479,0.0,2016,Cmte,D,B2400
13480,0.0,2016,Cand,D,B2400
13481,0.0,2016,Cmte,I,B2400
13482,0.0,2016,Cand,I,B2400
13483,0.0,2016,Cmte,L,B2400
32067,0.0,2016,Cand, ,M5000
24498,0.0,2016,Cand,U,E1600
13551,0.0,2016,Cmte, ,G4000
13553,0.0,2016,Cand,D,G4000
32002,0.0,2016,Cmte, ,C2900
31786,0.0,2016,Cmte,L,f1100
22680,0.0,2016,Cand,L,G5220
22679,0.0,2016,Cmte,L,G5220
22678,0.0,2016,Cand,I,G5220
22677,0.0,2016,Cmte,I,G5220
22676,0.0,2016,Cand,D,G5220
22675,0.0,2016,Cmte,D,G5220
22674,0.0,2016,Cand, ,G5220
22673,0.0,2016,Cmte, ,G5220
13602,0.0,2016,Cmte, ,H6000
13603,0.0,2016,Cand, ,H6000
13604,0.0,2016,Cand,D,H6000
13605,0.0,2016,Cmte,I,H6000
13606,0.0,2016,Cand,I,H6000
13607,0.0,2016,Cmte,L,H6000
13608,0.0,2016,Cand,L,H6000
32003,0.0,2016,Cand, ,C2900
32004,0.0,2016,Cmte,I,C2900
32005,0.0,2016,Cand,I,C2900
32006,0.0,2016,Cmte,L,C2900
13554,0.0,2016,Cmte,I,G4000
13555,0.0,2016,Cand,I,G4000
13556,0.0,2016,Cand,L,G4000
13557,0.0,2016,Cmte,3,G4000
13558,0.0,2016,Cand,3,G4000
13559,0.0,2016,Cmte,U,G4000
13560,0.0,2016,Cand,U,G4000
6414,0.0,2016,Cmte, ,Z5100
13552,0.0,2016,Cand, ,G4000
22684,0.0,2016,Cand,R,G5220
22682,0.0,2016,Cand,3,G5220
22681,0.0,2016,Cmte,3,G5220
32012,0.0,2016,Cand,U,C2900
32011,0.0,2016,Cmte,U,C2900
32010,0.0,2016,Cmte,R,C2900
32009,0.0,2016,Cand,3,C2900
32008,0.0,2016,Cmte,3,C2900
32007,0.0,2016,Cand,L,C2900
22683,0.0,2016,Cmte,R,G5220
31785,0.0,2016,Cand,I,f1100
31498,0.0,2016,Cand,3,K1100
31783,0.0,2016,Cand,D,f1100
31113,0.0,2016,Cand,I,H1710
31112,0.0,2016,Cmte,I,H1710
31111,0.0,2016,Cand,D,H1710
31110,0.0,2016,Cand, ,H1710
31109,0.0,2016,Cmte, ,H1710
14773,0.0,2016,Cmte,R,E1700
14774,0.0,2016,Cand,R,E1700
14775,0.0,2016,Cmte,U,E1700
14776,0.0,2016,Cand,U,E1700
31114,0.0,2016,Cmte,L,H1710
22401,0.0,2016,Cmte,D,T8200
22399,0.0,2016,Cmte, ,T8200
14827,0.0,2016,Cmte, ,F2110
14828,0.0,2016,Cand, ,F2110
14829,0.0,2016,Cand,D,F2110
14830,0.0,2016,Cmte,I,F2110
14831,0.0,2016,Cand,I,F2110
14832,0.0,2016,Cmte,L,F2110
14833,0.0,2016,Cand,L,F2110
14834,0.0,2016,Cmte,3,F2110
22400,0.0,2016,Cand, ,T8200
31115,0.0,2016,Cand,L,H1710
31116,0.0,2016,Cmte,3,H1710
31117,0.0,2016,Cand,3,H1710
22410,0.0,2016,Cand,R,T8200
22409,0.0,2016,Cmte,R,T8200
22408,0.0,2016,Cand,3,T8200
22407,0.0,2016,Cmte,3,T8200
22406,0.0,2016,Cand,L,T8200
22405,0.0,2016,Cmte,L,T8200
22404,0.0,2016,Cand,I,T8200
22403,0.0,2016,Cmte,I,T8200
22402,0.0,2016,Cand,D,T8200
14763,0.0,2016,Cmte, ,E1700
14764,0.0,2016,Cand, ,E1700
14765,0.0,2016,Cmte,D,E1700
14766,0.0,2016,Cand,D,E1700
14767,0.0,2016,Cmte,I,E1700
14768,0.0,2016,Cand,I,E1700
14769,0.0,2016,Cmte,L,E1700
14770,0.0,2016,Cand,L,E1700
14771,0.0,2016,Cmte,3,E1700
14772,0.0,2016,Cand,3,E1700
31119,0.0,2016,Cand,U,H1710
31118,0.0,2016,Cmte,U,H1710
14835,0.0,2016,Cand,3,F2110
14836,0.0,2016,Cand,R,F2110
14837,0.0,2016,Cmte,U,F2110
14838,0.0,2016,Cand,U,F2110
31040,0.0,2016,Cand, ,M2250
31039,0.0,2016,Cmte, ,M2250
14888,0.0,2016,Cmte, ,H3900
14889,0.0,2016,Cand, ,H3900
14890,0.0,2016,Cand,D,H3900
14891,0.0,2016,Cmte,I,H3900
14892,0.0,2016,Cand,I,H3900
14893,0.0,2016,Cmte,L,H3900
14894,0.0,2016,Cand,L,H3900
14895,0.0,2016,Cmte,3,H3900
14896,0.0,2016,Cand,3,H3900
14897,0.0,2016,Cmte,U,H3900
14898,0.0,2016,Cand,U,H3900
5144,0.0,2016,Cand,U,D4000
5143,0.0,2016,Cmte,U,D4000
5142,0.0,2016,Cand,3,D4000
5141,0.0,2016,Cmte,3,D4000
5140,0.0,2016,Cand,L,D4000
5139,0.0,2016,Cmte,L,D4000
5138,0.0,2016,Cand,I,D4000
5137,0.0,2016,Cmte,I,D4000
31041,0.0,2016,Cmte,D,M2250
22411,0.0,2016,Cmte,U,T8200
31042,0.0,2016,Cand,D,M2250
31044,0.0,2016,Cand,I,M2250
5205,0.0,2016,Cand,U,b5400
5204,0.0,2016,Cmte,U,b5400
5203,0.0,2016,Cand,R,b5400
5202,0.0,2016,Cmte,R,b5400
5201,0.0,2016,Cand,3,b5400
5200,0.0,2016,Cmte,3,b5400
5199,0.0,2016,Cand,L,b5400
5198,0.0,2016,Cmte,L,b5400
5197,0.0,2016,Cand,I,b5400
5196,0.0,2016,Cmte,I,b5400
5195,0.0,2016,Cand,D,b5400
5194,0.0,2016,Cmte,D,b5400
5193,0.0,2016,Cand, ,b5400
5192,0.0,2016,Cmte, ,b5400
31051,0.0,2016,Cand,U,M2250
31050,0.0,2016,Cmte,U,M2250
31049,0.0,2016,Cand,R,M2250
31048,0.0,2016,Cand,3,M2250
31047,0.0,2016,Cmte,3,M2250
31046,0.0,2016,Cand,L,M2250
31045,0.0,2016,Cmte,L,M2250
31043,0.0,2016,Cmte,I,M2250
5136,0.0,2016,Cand,D,D4000
22412,0.0,2016,Cand,U,T8200
5290,0.0,2016,Cand, ,G7000
31233,0.0,2016,Cmte,3,F5300
31232,0.0,2016,Cand,L,F5300
31231,0.0,2016,Cmte,L,F5300
31230,0.0,2016,Cand,I,F5300
31229,0.0,2016,Cmte,I,F5300
31228,0.0,2016,Cand,D,F5300
31227,0.0,2016,Cand, ,F5300
31226,0.0,2016,Cmte, ,F5300
14623,0.0,2016,Cand,3,G5280
31234,0.0,2016,Cand,3,F5300
14624,0.0,2016,Cmte,U,G5280
5420,0.0,2016,Cmte,3,T9100
5419,0.0,2016,Cand,L,T9100
5418,0.0,2016,Cmte,L,T9100
5417,0.0,2016,Cand,I,T9100
5416,0.0,2016,Cmte,I,T9100
5415,0.0,2016,Cand,D,T9100
5414,0.0,2016,Cand, ,T9100
5413,0.0,2016,Cmte, ,T9100
24788,0.0,2016,Cand,R,J2500
14625,0.0,2016,Cand,U,G5280
31235,0.0,2016,Cmte,U,F5300
31236,0.0,2016,Cand,U,F5300
14622,0.0,2016,Cmte,3,G5280
5458,0.0,2016,Cmte, ,E1240
5423,0.0,2016,Cand,U,T9100
5422,0.0,2016,Cmte,U,T9100
5421,0.0,2016,Cand,3,T9100
24778,0.0,2016,Cmte, ,J2500
24779,0.0,2016,Cand, ,J2500
24780,0.0,2016,Cand,D,J2500
24781,0.0,2016,Cmte,I,J2500
24782,0.0,2016,Cand,I,J2500
24783,0.0,2016,Cmte,L,J2500
24784,0.0,2016,Cand,L,J2500
24785,0.0,2016,Cmte,3,J2500
24786,0.0,2016,Cand,3,J2500
24787,0.0,2016,Cmte,R,J2500
14615,0.0,2016,Cmte, ,G5280
14616,0.0,2016,Cand, ,G5280
14617,0.0,2016,Cand,D,G5280
14618,0.0,2016,Cmte,I,G5280
14619,0.0,2016,Cand,I,G5280
14620,0.0,2016,Cmte,L,G5280
14621,0.0,2016,Cand,L,G5280
24789,0.0,2016,Cmte,U,J2500
24790,0.0,2016,Cand,U,J2500
14669,0.0,2016,Cmte, ,c2400
14670,0.0,2016,Cand, ,c2400
31172,0.0,2016,Cmte,R,J1200
31171,0.0,2016,Cand,3,J1200
31170,0.0,2016,Cmte,3,J1200
31169,0.0,2016,Cand,L,J1200
31168,0.0,2016,Cmte,L,J1200
31167,0.0,2016,Cand,I,J1200
31166,0.0,2016,Cmte,I,J1200
31165,0.0,2016,Cand,D,J1200
31164,0.0,2016,Cand, ,J1200
31163,0.0,2016,Cmte, ,J1200
5301,0.0,2016,Cand,U,G7000
5300,0.0,2016,Cmte,U,G7000
5299,0.0,2016,Cand,R,G7000
5298,0.0,2016,Cand,3,G7000
5297,0.0,2016,Cmte,3,G7000
5296,0.0,2016,Cand,L,G7000
5295,0.0,2016,Cmte,L,G7000
5294,0.0,2016,Cand,I,G7000
5293,0.0,2016,Cmte,I,G7000
5292,0.0,2016,Cand,D,G7000
5291,0.0,2016,Cmte,D,G7000
31173,0.0,2016,Cand,R,J1200
5289,0.0,2016,Cmte, ,G7000
31174,0.0,2016,Cmte,U,J1200
5360,0.0,2016,Cmte, ,B3400
14671,0.0,2016,Cmte,D,c2400
14672,0.0,2016,Cand,D,c2400
14673,0.0,2016,Cmte,I,c2400
14674,0.0,2016,Cand,I,c2400
14675,0.0,2016,Cmte,L,c2400
14676,0.0,2016,Cand,L,c2400
14677,0.0,2016,Cmte,3,c2400
14678,0.0,2016,Cand,3,c2400
14679,0.0,2016,Cmte,R,c2400
14680,0.0,2016,Cand,R,c2400
14681,0.0,2016,Cmte,U,c2400
14682,0.0,2016,Cand,U,c2400
5369,0.0,2016,Cand,U,B3400
5368,0.0,2016,Cand,3,B3400
5367,0.0,2016,Cmte,3,B3400
5366,0.0,2016,Cand,L,B3400
5365,0.0,2016,Cmte,L,B3400
5364,0.0,2016,Cand,I,B3400
5363,0.0,2016,Cmte,I,B3400
5362,0.0,2016,Cand,D,B3400
5361,0.0,2016,Cand, ,B3400
31175,0.0,2016,Cand,U,J1200
5459,0.0,2016,Cand, ,E1240
5135,0.0,2016,Cmte,D,D4000
5133,0.0,2016,Cmte, ,D4000
15117,0.0,2016,Cmte,U,D9000
15118,0.0,2016,Cand,U,D9000
4956,0.0,2016,Cmte,I,M7200
4955,0.0,2016,Cand,D,M7200
4954,0.0,2016,Cmte,D,M7200
4953,0.0,2016,Cand, ,M7200
4952,0.0,2016,Cmte, ,M7200
24924,0.0,2016,Cmte, ,G4100
24925,0.0,2016,Cand, ,G4100
15116,0.0,2016,Cand,R,D9000
24926,0.0,2016,Cand,D,G4100
15171,0.0,2016,Cmte, ,T2300
15172,0.0,2016,Cand, ,T2300
15173,0.0,2016,Cand,D,T2300
15174,0.0,2016,Cmte,I,T2300
15175,0.0,2016,Cand,I,T2300
15176,0.0,2016,Cmte,L,T2300
15177,0.0,2016,Cand,L,T2300
15178,0.0,2016,Cmte,3,T2300
15179,0.0,2016,Cand,3,T2300
24927,0.0,2016,Cmte,I,G4100
15115,0.0,2016,Cand,3,D9000
15114,0.0,2016,Cmte,3,D9000
15113,0.0,2016,Cand,L,D9000
4957,0.0,2016,Cand,I,M7200
15107,0.0,2016,Cmte, ,D9000
15108,0.0,2016,Cand, ,D9000
15109,0.0,2016,Cand,D,D9000
15110,0.0,2016,Cmte,I,D9000
15111,0.0,2016,Cand,I,D9000
30875,0.0,2016,Cand,U,A1100
30874,0.0,2016,Cmte,U,A1100
30873,0.0,2016,Cand,R,A1100
30872,0.0,2016,Cmte,R,A1100
30871,0.0,2016,Cand,3,A1100
30870,0.0,2016,Cmte,3,A1100
30869,0.0,2016,Cand,L,A1100
30868,0.0,2016,Cmte,L,A1100
30867,0.0,2016,Cand,I,A1100
30866,0.0,2016,Cmte,I,A1100
30865,0.0,2016,Cand,D,A1100
30864,0.0,2016,Cmte,D,A1100
30863,0.0,2016,Cand, ,A1100
30862,0.0,2016,Cmte, ,A1100
15112,0.0,2016,Cmte,L,D9000
15180,0.0,2016,Cmte,U,T2300
15181,0.0,2016,Cand,U,T2300
4872,0.0,2016,Cand,U,LG200
4871,0.0,2016,Cmte,U,LG200
30791,0.0,2016,Cand,D,M1700
30790,0.0,2016,Cmte,D,M1700
30789,0.0,2016,Cand, ,M1700
30788,0.0,2016,Cmte, ,M1700
24931,0.0,2016,Cmte,3,G4100
24932,0.0,2016,Cand,3,G4100
24933,0.0,2016,Cmte,R,G4100
24934,0.0,2016,Cand,R,G4100
24935,0.0,2016,Cmte,U,G4100
24936,0.0,2016,Cand,U,G4100
15223,0.0,2016,Cmte, ,J7300
15224,0.0,2016,Cand, ,J7300
15225,0.0,2016,Cmte,D,J7300
15226,0.0,2016,Cand,D,J7300
15227,0.0,2016,Cmte,I,J7300
15228,0.0,2016,Cand,I,J7300
15229,0.0,2016,Cmte,L,J7300
15230,0.0,2016,Cand,L,J7300
15231,0.0,2016,Cmte,3,J7300
15232,0.0,2016,Cand,3,J7300
15233,0.0,2016,Cmte,R,J7300
30792,0.0,2016,Cmte,I,M1700
4958,0.0,2016,Cmte,L,M7200
30793,0.0,2016,Cand,I,M1700
30795,0.0,2016,Cand,L,M1700
4870,0.0,2016,Cand,R,LG200
4869,0.0,2016,Cmte,R,LG200
4868,0.0,2016,Cand,3,LG200
4867,0.0,2016,Cmte,3,LG200
4866,0.0,2016,Cand,L,LG200
4865,0.0,2016,Cmte,L,LG200
4864,0.0,2016,Cand,I,LG200
4863,0.0,2016,Cmte,I,LG200
4862,0.0,2016,Cand,D,LG200
4861,0.0,2016,Cmte,D,LG200
4860,0.0,2016,Cand, ,LG200
4859,0.0,2016,Cmte, ,LG200
24928,0.0,2016,Cand,I,G4100
24929,0.0,2016,Cmte,L,G4100
24930,0.0,2016,Cand,L,G4100
30801,0.0,2016,Cand,U,M1700
30800,0.0,2016,Cmte,U,M1700
30799,0.0,2016,Cand,R,M1700
30798,0.0,2016,Cmte,R,M1700
30797,0.0,2016,Cand,3,M1700
30796,0.0,2016,Cmte,3,M1700
30794,0.0,2016,Cmte,L,M1700
5134,0.0,2016,Cand, ,D4000
4959,0.0,2016,Cand,L,M7200
4961,0.0,2016,Cand,3,M7200
14957,0.0,2016,Cmte,D,X9000
14958,0.0,2016,Cand,D,X9000
14959,0.0,2016,Cmte,I,X9000
14960,0.0,2016,Cand,I,X9000
14961,0.0,2016,Cmte,L,X9000
14962,0.0,2016,Cand,L,X9000
14963,0.0,2016,Cmte,3,X9000
14964,0.0,2016,Cand,3,X9000
14965,0.0,2016,Cmte,R,X9000
14956,0.0,2016,Cand, ,X9000
14966,0.0,2016,Cand,R,X9000
14968,0.0,2016,Cand,U,X9000
5081,0.0,2016,Cand,U,H4500
5080,0.0,2016,Cmte,U,H4500
5079,0.0,2016,Cand,3,H4500
5078,0.0,2016,Cmte,3,H4500
5077,0.0,2016,Cand,L,H4500
5076,0.0,2016,Cmte,L,H4500
5075,0.0,2016,Cand,I,H4500
5074,0.0,2016,Cmte,I,H4500
14967,0.0,2016,Cmte,U,X9000
14955,0.0,2016,Cmte, ,X9000
24872,0.0,2016,Cand,U,M2000
24871,0.0,2016,Cmte,U,M2000
31004,0.0,2016,Cand,U,B3000
31003,0.0,2016,Cmte,U,B3000
31002,0.0,2016,Cand,3,B3000
31001,0.0,2016,Cmte,3,B3000
31000,0.0,2016,Cand,L,B3000
30999,0.0,2016,Cmte,L,B3000
30998,0.0,2016,Cand,I,B3000
30997,0.0,2016,Cmte,I,B3000
30996,0.0,2016,Cand,D,B3000
30995,0.0,2016,Cand, ,B3000
30994,0.0,2016,Cmte, ,B3000
24861,0.0,2016,Cmte, ,M2000
24862,0.0,2016,Cand, ,M2000
24863,0.0,2016,Cand,D,M2000
24864,0.0,2016,Cmte,I,M2000
24865,0.0,2016,Cand,I,M2000
24866,0.0,2016,Cmte,L,M2000
24867,0.0,2016,Cand,L,M2000
24868,0.0,2016,Cmte,3,M2000
24869,0.0,2016,Cand,3,M2000
24870,0.0,2016,Cand,R,M2000
5073,0.0,2016,Cand,D,H4500
5072,0.0,2016,Cand, ,H4500
5071,0.0,2016,Cmte, ,H4500
5032,0.0,2016,Cand,U,C2600
22345,0.0,2016,Cand,L,X3100
22344,0.0,2016,Cmte,L,X3100
22343,0.0,2016,Cand,I,X3100
22342,0.0,2016,Cmte,I,X3100
22341,0.0,2016,Cand,D,X3100
22340,0.0,2016,Cand, ,X3100
22339,0.0,2016,Cmte, ,X3100
15043,0.0,2016,Cmte, ,G6400
15044,0.0,2016,Cand, ,G6400
15045,0.0,2016,Cmte,D,G6400
15046,0.0,2016,Cand,D,G6400
15047,0.0,2016,Cmte,I,G6400
15048,0.0,2016,Cand,I,G6400
15049,0.0,2016,Cmte,L,G6400
15050,0.0,2016,Cand,L,G6400
15051,0.0,2016,Cmte,3,G6400
15052,0.0,2016,Cand,3,G6400
15053,0.0,2016,Cmte,U,G6400
15054,0.0,2016,Cand,U,G6400
4963,0.0,2016,Cand,U,M7200
4962,0.0,2016,Cmte,U,M7200
22346,0.0,2016,Cmte,3,X3100
4960,0.0,2016,Cmte,3,M7200
22347,0.0,2016,Cand,3,X3100
22349,0.0,2016,Cand,U,X3100
5031,0.0,2016,Cmte,U,C2600
5030,0.0,2016,Cand,3,C2600
5029,0.0,2016,Cmte,3,C2600
5028,0.0,2016,Cand,L,C2600
30946,0.0,2016,Cand,U,X4000
30945,0.0,2016,Cmte,U,X4000
30944,0.0,2016,Cand,3,X4000
30943,0.0,2016,Cmte,3,X4000
30942,0.0,2016,Cand,L,X4000
30941,0.0,2016,Cmte,L,X4000
30940,0.0,2016,Cand,I,X4000
30939,0.0,2016,Cmte,I,X4000
30938,0.0,2016,Cand,D,X4000
30937,0.0,2016,Cand, ,X4000
30936,0.0,2016,Cmte, ,X4000
5027,0.0,2016,Cmte,L,C2600
5026,0.0,2016,Cand,I,C2600
5025,0.0,2016,Cmte,I,C2600
5024,0.0,2016,Cand,D,C2600
5023,0.0,2016,Cand, ,C2600
5022,0.0,2016,Cmte, ,C2600
22348,0.0,2016,Cmte,U,X3100
5460,0.0,2016,Cmte,D,E1240
5461,0.0,2016,Cand,D,E1240
5462,0.0,2016,Cmte,I,E1240
14091,0.0,2016,Cmte,U,E1000
14092,0.0,2016,Cand,U,E1000
5875,0.0,2016,Cand,U,J7700
5874,0.0,2016,Cmte,U,J7700
5873,0.0,2016,Cand,R,J7700
5872,0.0,2016,Cmte,R,J7700
5871,0.0,2016,Cand,3,J7700
5870,0.0,2016,Cmte,3,J7700
5869,0.0,2016,Cand,L,J7700
14090,0.0,2016,Cand,3,E1000
24658,0.0,2016,Cand, ,D5000
24660,0.0,2016,Cand,D,D5000
24661,0.0,2016,Cmte,I,D5000
24662,0.0,2016,Cand,I,D5000
24663,0.0,2016,Cmte,L,D5000
24664,0.0,2016,Cand,L,D5000
14132,0.0,2016,Cmte, ,D0000
14133,0.0,2016,Cand, ,D0000
14134,0.0,2016,Cmte,D,D0000
14135,0.0,2016,Cand,D,D0000
24659,0.0,2016,Cmte,D,D5000
14089,0.0,2016,Cmte,3,E1000
14088,0.0,2016,Cand,L,E1000
14087,0.0,2016,Cmte,L,E1000
22555,0.0,2016,Cand, ,F3000
22554,0.0,2016,Cmte, ,F3000
31639,0.0,2016,Cand,U,G5230
31638,0.0,2016,Cmte,U,G5230
31637,0.0,2016,Cand,R,G5230
31636,0.0,2016,Cand,3,G5230
31635,0.0,2016,Cmte,3,G5230
31634,0.0,2016,Cand,L,G5230
31633,0.0,2016,Cmte,L,G5230
31632,0.0,2016,Cand,I,G5230
31631,0.0,2016,Cmte,I,G5230
31630,0.0,2016,Cand,D,G5230
31629,0.0,2016,Cmte,D,G5230
31628,0.0,2016,Cand, ,G5230
31627,0.0,2016,Cmte, ,G5230
24657,0.0,2016,Cmte, ,D5000
14082,0.0,2016,Cmte, ,E1000
14083,0.0,2016,Cand, ,E1000
14084,0.0,2016,Cand,D,E1000
14085,0.0,2016,Cmte,I,E1000
14086,0.0,2016,Cand,I,E1000
14136,0.0,2016,Cmte,I,D0000
14137,0.0,2016,Cand,I,D0000
14138,0.0,2016,Cmte,L,D0000
14139,0.0,2016,Cand,L,D0000
31561,0.0,2016,Cand,3,J7600
31560,0.0,2016,Cmte,3,J7600
31559,0.0,2016,Cand,L,J7600
31558,0.0,2016,Cmte,L,J7600
31557,0.0,2016,Cand,I,J7600
31556,0.0,2016,Cmte,I,J7600
31555,0.0,2016,Cand,D,J7600
31554,0.0,2016,Cmte,D,J7600
31553,0.0,2016,Cand, ,J7600
31552,0.0,2016,Cmte, ,J7600
5806,0.0,2016,Cmte,L,C4300
5805,0.0,2016,Cand,I,C4300
5804,0.0,2016,Cmte,I,C4300
5803,0.0,2016,Cand,D,C4300
5802,0.0,2016,Cmte,D,C4300
5801,0.0,2016,Cand, ,C4300
14206,0.0,2016,Cmte, ,LT100
14207,0.0,2016,Cand, ,LT100
14208,0.0,2016,Cmte,D,LT100
14209,0.0,2016,Cand,D,LT100
14210,0.0,2016,Cmte,I,LT100
31562,0.0,2016,Cmte,R,J7600
22556,0.0,2016,Cand,D,F3000
31563,0.0,2016,Cand,R,J7600
31565,0.0,2016,Cand,U,J7600
14140,0.0,2016,Cmte,3,D0000
14141,0.0,2016,Cand,3,D0000
14142,0.0,2016,Cand,R,D0000
14143,0.0,2016,Cmte,U,D0000
14144,0.0,2016,Cand,U,D0000
5868,0.0,2016,Cmte,L,J7700
5867,0.0,2016,Cand,I,J7700
5866,0.0,2016,Cmte,I,J7700
5865,0.0,2016,Cand,D,J7700
5864,0.0,2016,Cand, ,J7700
